date,gdp_growth,vacancies_growth_base,cpih_inflation_base,unemp_change_pred_base,vacancies_growth_policy,cpih_inflation_policy,unemp_change_pred_policy
2022-06-01,0.0,0.9803921568627416,3.7974683544303556,-1.0328497208608813,0.9803921568627416,3.7974683544303556,-1.0328497208608813
2022-07-01,0.5982053838484713,0.9708737864077666,7.317073170731736,-2.644585508943822,0.9708737864077666,7.317073170731736,-2.644585508943822
2022-08-01,0.0,0.9615384615384581,-2.272727272727282,-0.4930725186599134,0.9615384615384581,-2.272727272727282,-0.4930725186599134
2022-09-01,0.0,0.952380952380949,2.3255813953488413,-0.8696754653995044,0.952380952380949,2.3255813953488413,-0.8696754653995044
2022-10-01,-0.29732408325074955,0.9433962264151052,9.090909090909083,-0.770418678888676,0.9433962264151052,9.090909090909083,-0.770418678888676
2022-11-01,0.0,0.9345794392523255,-3.124999999999989,-0.3837942475553849,0.9345794392523255,-3.124999999999989,-0.3837942475553849
2022-12-01,0.0,0.92592592592593,-1.0752688172043112,-0.54537022245158,0.92592592592593,-1.0752688172043112,-0.54537022245158
2023-01-01,0.09940357852884496,-0.917431192660545,-4.347826086956507,2.050538494376985,-0.917431192660545,-4.347826086956507,2.050538494376985
2023-02-01,0.0,-0.92592592592593,0.0,1.9147207209170873,-0.92592592592593,0.0,1.9147207209170873
2023-03-01,0.0,-0.9345794392523366,1.1363636363636243,1.8304556431165486,-0.9345794392523366,1.1363636363636243,1.8304556431165486
2023-04-01,0.09930486593843213,-1.8867924528301883,-12.35955056179776,4.064289518072557,-1.8867924528301883,-12.35955056179776,4.064289518072557
2023-05-01,0.0,-1.9230769230769273,1.2820512820512997,3.179875374984603,-1.9230769230769273,1.2820512820512997,3.179875374984603
2023-06-01,0.0,-1.9607843137254943,-7.594936708860766,3.9832029363548282,-1.9607843137254943,-7.594936708860766,3.9832029363548282
2023-07-01,0.09920634920634885,-2.0000000000000018,-6.849315068493156,3.754055184323596,-2.0000000000000018,-6.849315068493156,3.754055184323596
2023-08-01,0.0,-2.0408163265306145,-7.352941176470584,4.072971386050339,-2.0408163265306145,-7.352941176470584,4.072971386050339
2023-09-01,0.0,-2.083333333333337,-3.1746031746031744,3.7778722989835827,-2.083333333333337,-3.1746031746031744,3.7778722989835827
2023-10-01,0.09910802775023875,-2.127659574468088,-24.590163934426236,5.43178955082461,-2.127659574468088,-24.590163934426236,5.43178955082461
2023-11-01,0.0,-2.1739130434782594,-6.521739130434778,4.185968942900541,-2.1739130434782594,-6.521739130434778,4.185968942900541
2023-12-01,0.0,-2.2222222222222254,-6.976744186046513,4.291032883948907,-2.2222222222222254,-6.976744186046513,4.291032883948907
2024-01-01,0.0990099009900991,-2.2727272727272707,5.000000000000004,3.1272282320951263,-2.2727272727272707,5.000000000000004,3.1272282320951263
